generation	mnemonic	format_id	format	category	description	launch_class	semantic_model	operand_signature	operand_layout	inst_lo	inst_hi	fixed_mask_lo	fixed_mask_hi	opcode_mask_lo	opcode_mask_hi	parameter_mask_lo	parameter_mask_hi	ignored_mask_lo	ignored_mask_hi	reserved_mask_lo	reserved_mask_hi	seed_assembly
lg200	v_cmp_o_f32	4	vop	vector-alu	Compares the two 32-bit floating-point operands with the ordered predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	GJ11GK11RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1041c000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmp_o_f32 p0, s0, zero, v0
lg200	v_cmp_o_f64	4	vop	vector-alu	Compares the two 64-bit floating-point operands with the ordered predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	GJ11GK11x2RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11x2@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1051c000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmp_o_f64 p0, s0, zero, v0-v1
lg200	v_cmp_tru_f16	4	vop	vector-alu	Compares the two 16-bit floating-point operands with the always true predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	GJ11GK11RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	104bc000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmp_tru_f16 p0, s0, zero, v0
lg200	v_cmp_tru_f32	4	vop	vector-alu	Compares the two 32-bit floating-point operands with the always true predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	GJ11GK11RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1043c000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmp_tru_f32 p0, s0, zero, v0
lg200	v_cmp_tru_f64	4	vop	vector-alu	Compares the two 64-bit floating-point operands with the always true predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	GJ11GK11x2RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11x2@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1053c000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmp_tru_f64 p0, s0, zero, v0-v1
lg200	v_cmp_tru_i16	4	vop	vector-alu	Compares the two signed 16-bit integer operands with the always true predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ11GK11RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	104dc000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmp_tru_i16 p0, s0, zero, v0
lg200	v_cmp_tru_i32	4	vop	vector-alu	Compares the two signed 32-bit integer operands with the always true predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ11GK11RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1045c000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmp_tru_i32 p0, s0, zero, v0
lg200	v_cmp_tru_i64	4	vop	vector-alu	Compares the two signed 64-bit integer operands with the always true predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ11GK11x2RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11x2@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1055c000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmp_tru_i64 p0, s0, zero, v0-v1
lg200	v_cmp_tru_u16	4	vop	vector-alu	Compares the two unsigned 16-bit integer operands with the always true predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ11GK11RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	104fc000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmp_tru_u16 p0, s0, zero, v0
lg200	v_cmp_tru_u32	4	vop	vector-alu	Compares the two unsigned 32-bit integer operands with the always true predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ11GK11RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1047c000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmp_tru_u32 p0, s0, zero, v0
lg200	v_cmp_tru_u64	4	vop	vector-alu	Compares the two unsigned 64-bit integer operands with the always true predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	GJ11GK11x2RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11x2@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1057c000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmp_tru_u64 p0, s0, zero, v0-v1
lg200	v_cmp_u_f16	4	vop	vector-alu	Compares the two 16-bit floating-point operands with the unordered predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	GJ11GK11RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	104a0000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmp_u_f16 p0, s0, zero, v0
lg200	v_cmp_u_f32	4	vop	vector-alu	Compares the two 32-bit floating-point operands with the unordered predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	GJ11GK11RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10420000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmp_u_f32 p0, s0, zero, v0
lg200	v_cmp_u_f64	4	vop	vector-alu	Compares the two 64-bit floating-point operands with the unordered predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	GJ11GK11x2RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11x2@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10520000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmp_u_f64 p0, s0, zero, v0-v1
lg200	v_cmpclass_f16	4	vop	vector-alu	Tests the 16-bit floating-point value source against the encoded floating-point class mask and writes the per-lane Boolean mask to the scalar destination. The source is not modified.	compute-buffer	floating-point-value	GJ11GK11RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	100f4000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmpclass_f16 p0, s0, zero, v0
lg200	v_cmpclass_f32	4	vop	vector-alu	Tests the 32-bit floating-point value source against the encoded floating-point class mask and writes the per-lane Boolean mask to the scalar destination. The source is not modified.	compute-buffer	floating-point-value	GJ11GK11RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	100fc000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmpclass_f32 p0, s0, zero, v0
lg200	v_cmpclass_f64	4	vop	vector-alu	Tests the 64-bit floating-point value source against the encoded floating-point class mask and writes the per-lane Boolean mask to the scalar destination. The source is not modified.	compute-buffer	floating-point-value	GJ11GK11RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	100f8000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmpclass_f64 p0, s0, zero, v0
lg200	v_copysign_f32	4	vop	vector-alu	Combines the magnitude of the first source with the sign of the second source and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11GK11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10100000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_copysign_f32 p0, v0, zero, v0
lg200	v_copysign_imm_f32	5	vop-imm	vector-alu	Combines the magnitude of the first source with the sign of the second source and writes the result to the vector destination. The encoded immediate supplies the final arithmetic or logical source operand. The predicate gates the lane write.	compute-buffer	floating-point-value	IK32VJ8VD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];VD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	00780000	00000000	affc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	50000000	v_copysign_imm_f32 p0, v0, v0, 0x00000000
lg200	v_cos_f32	4	vop	vector-alu	Computes the cosine of the 32-bit floating-point source and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10134000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_cos_f32 p0, v0, zero
lg200	v_cto_u32	4	vop	vector-alu	Counts trailing one bits in the unsigned 32-bit integer source and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	integer-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	100c4000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_cto_u32 p0, v0, zero
lg200	v_ctz_u32	4	vop	vector-alu	Counts trailing zero bits in the unsigned 32-bit integer source and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	integer-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	100c8000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_ctz_u32 p0, v0, zero
lg200	v_cubeface_f32	4	vop	vector-alu	Selects the cube-map face associated with the three-dimensional direction and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11GK11GA11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];GA11@INST_LO[23:16]+INST_HI[8:6];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10178000	00000000	ffffc000	00000000	0fffc000	ffffffff	00003fff	00000000	00000000	00000000	00000000	v_cubeface_f32 p0, v0, zero, v0, s0
lg200	v_cubema_f32	4	vop	vector-alu	Computes the signed major-axis term for cube-map coordinate selection and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11GK11GA11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];GA11@INST_LO[23:16]+INST_HI[8:6];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1017c000	00000000	ffffc000	00000000	0fffc000	ffffffff	00003fff	00000000	00000000	00000000	00000000	v_cubema_f32 p0, v0, zero, v0, s0
lg200	v_cubes_f32	4	vop	vector-alu	Computes the cube-map S coordinate from the direction vector and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11GK11GA11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];GA11@INST_LO[23:16]+INST_HI[8:6];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10180000	00000000	ffffc000	00000000	0fffc000	ffffffff	00003fff	00000000	00000000	00000000	00000000	v_cubes_f32 p0, v0, zero, v0, s0
lg200	v_cubet_f32	4	vop	vector-alu	Computes the cube-map T coordinate from the direction vector and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11GK11GA11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];GA11@INST_LO[23:16]+INST_HI[8:6];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10184000	00000000	ffffc000	00000000	0fffc000	ffffffff	00003fff	00000000	00000000	00000000	00000000	v_cubet_f32 p0, v0, zero, v0, s0
lg200	v_dp4a_i8_i8_i32	4	vop	vector-alu	Computes the dot product of four packed signed 8-bit integer and signed 8-bit integer elements, adds the signed 32-bit integer accumulator, and writes the low 32-bit result to the vector destination for each active lane.	compute-buffer	integer-value	GJ11GK11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1038c000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_dp4a_i8_i8_i32 p0, v0, zero, v0
lg200	v_dp4a_i8_u8_i32	4	vop	vector-alu	Computes the dot product of four packed signed 8-bit integer and unsigned 8-bit integer elements, adds the signed 32-bit integer accumulator, and writes the low 32-bit result to the vector destination for each active lane.	compute-buffer	integer-value	GJ11GK11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10388000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_dp4a_i8_u8_i32 p0, v0, zero, v0
lg200	v_dp4a_u8_i8_i32	4	vop	vector-alu	Computes the dot product of four packed unsigned 8-bit integer and signed 8-bit integer elements, adds the signed 32-bit integer accumulator, and writes the low 32-bit result to the vector destination for each active lane.	compute-buffer	integer-value	GJ11GK11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10384000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_dp4a_u8_i8_i32 p0, v0, zero, v0
lg200	v_dp4a_u8_u8_i32	4	vop	vector-alu	Computes the dot product of four packed unsigned 8-bit integer and unsigned 8-bit integer elements, adds the signed 32-bit integer accumulator, and writes the low 32-bit result to the vector destination for each active lane.	compute-buffer	integer-value	GJ11GK11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10380000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_dp4a_u8_u8_i32 p0, v0, zero, v0
lg200	v_emit2	4	vop	vector-alu	Emits geometry-stream vertex 2 from the current GS output state for each active lane. Primitive topology, stream selection, and completion are defined by the geometry-stage SIO ABI.	compute-buffer	graphics-sio	GK11GA11VJ8M.mod2M.clmp1PJ2	GK11@INST_LO[7:0]+INST_HI[2:0];GA11@INST_LO[15:8]+INST_HI[5:3];VJ8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10198000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_emit2 p0, v0, zero, v0
lg200	v_emit3	4	vop	vector-alu	Emits geometry-stream vertex 3 from the current GS output state for each active lane. Primitive topology, stream selection, and completion are defined by the geometry-stage SIO ABI.	compute-buffer	graphics-sio	GK11GA11VJ8M.mod2M.clmp1PJ2	GK11@INST_LO[7:0]+INST_HI[2:0];GA11@INST_LO[15:8]+INST_HI[5:3];VJ8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10194000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_emit3 p0, v0, zero, v0
lg200	v_exp2_f32	4	vop	vector-alu	Computes two raised to the 32-bit floating-point source value and writes the result to the vector destination. The predicate gates the lane write.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1013c000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_exp2_f32 p0, v0, zero
lg200	v_fcvt_f16_f32	4	vop	vector-alu	Converts the 32-bit floating-point value source to a 16-bit floating-point value and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10240000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_f16_f32 p0, v0, zero
lg200	v_fcvt_f16_i16	4	vop	vector-alu	Converts the signed 16-bit integer source to a 16-bit floating-point value and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1022c000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_f16_i16 p0, v0, zero
lg200	v_fcvt_f16_u16	4	vop	vector-alu	Converts the unsigned 16-bit integer source to a 16-bit floating-point value and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10230000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_f16_u16 p0, v0, zero
lg200	v_fcvt_f32_f16	4	vop	vector-alu	Converts the 16-bit floating-point value source to a 32-bit floating-point value and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1023c000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_f32_f16 p0, v0, zero
lg200	v_fcvt_f32_f64	4	vop	vector-alu	Converts the 64-bit floating-point value source to a 32-bit floating-point value and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10254000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_f32_f64 p0, v0, zero
lg200	v_fcvt_f32_i32	4	vop	vector-alu	Converts the signed 32-bit integer source to a 32-bit floating-point value and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10200000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_f32_i32 p0, v0, zero
lg200	v_fcvt_f32_u32	4	vop	vector-alu	Converts the unsigned 32-bit integer source to a 32-bit floating-point value and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10204000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_f32_u32 p0, v0, zero
lg200	v_fcvt_f32_u80	4	vop	vector-alu	Converts byte 0 of the 32-bit source as an unsigned 8-bit integer to 32-bit floating point and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10210000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_f32_u80 p0, v0, zero
lg200	v_fcvt_f32_u81	4	vop	vector-alu	Converts byte 1 of the 32-bit source as an unsigned 8-bit integer to 32-bit floating point and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10214000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_f32_u81 p0, v0, zero
lg200	v_fcvt_f32_u82	4	vop	vector-alu	Converts byte 2 of the 32-bit source as an unsigned 8-bit integer to 32-bit floating point and writes the result to the vector destination. Rounding and exceptional values follow the instruction floating-point policy.	compute-buffer	floating-point-value	GJ11VD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];VD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	10218000	00000000	ffffc000	00000000	0fffc000	ff0000ff	00003e07	00ffff00	000001f8	00000000	00000000	v_fcvt_f32_u82 p0, v0, zero
